line_no,channel,status,tx_rnti,dst_l2_id,harq_id,tb_size,tbler,sinr_avg,sinr_min,reason,frame,subframe,slot
1584,PSCCH,FAIL,3,1,,,1,0.00355802,0.00355002,decoded_overlap,10,8,0
1587,PSCCH,FAIL,19,1,,,1,0.356539,0.336091,decoded_overlap,10,8,0
1589,PSCCH,FAIL,3,1,,,1,0.306362,0.260919,decoded_overlap,10,8,0
1592,PSCCH,FAIL,3,1,,,1,0.328752,0.317221,decoded_overlap,10,8,0
1594,PSCCH,FAIL,19,1,,,1,0.131224,0.129534,decoded_overlap,10,8,0
1596,PSCCH,OK,3,1,,,0,94.4811,93.6664,,10,8,0
1598,PSCCH,FAIL,19,1,,,1,0.00913309,0.00903322,decoded_overlap,10,8,0
1601,PSSCH,FAIL,3,1,3,4069,1,3.568,1.69769,decode_fail,,,
1605,PSCCH,OK,16,1,,,0,16450.9,16299.8,,10,9,0
1607,PSCCH,OK,16,1,,,0,33330.4,32902.6,,10,9,0
1609,PSCCH,OK,16,1,,,0,1691.64,1689.92,,10,9,0
1611,PSCCH,OK,16,1,,,0,368657,367226,,10,9,0
1613,PSCCH,OK,16,1,,,0,1180520.0,1093710.0,,10,9,0
1615,PSCCH,OK,16,1,,,0,17468.1,15185.2,,10,9,0
1617,PSCCH,OK,16,1,,,0,4798.74,4793.57,,10,9,0
1619,PSCCH,OK,16,1,,,0,1819.56,1626.72,,10,9,0
1621,PSCCH,OK,16,1,,,0,86544.9,81370,,10,9,0
1623,PSCCH,OK,16,1,,,0,19054.5,18522.5,,10,9,0
1625,PSCCH,OK,16,1,,,0,1726.59,1622.78,,10,9,0
1627,PSCCH,OK,16,1,,,0,23822.6,21796.7,,10,9,0
1629,PSCCH,OK,16,1,,,0,33517.9,32649.5,,10,9,0
1631,PSCCH,OK,16,1,,,0,127350,127229,,10,9,0
1633,PSCCH,OK,16,1,,,0,3046.08,2862.34,,10,9,0
1635,PSCCH,OK,16,1,,,0,3027.51,2850.74,,10,9,0
1637,PSCCH,OK,16,1,,,0,26066.2,25117.9,,10,9,0
1639,PSCCH,OK,16,1,,,0,267263,246188,,10,9,0
1641,PSCCH,OK,16,1,,,0,412735,400017,,10,9,0
1643,PSCCH,OK,16,1,,,0,7821.4,7091.66,,10,9,0
1645,PSSCH,OK,16,1,3,4069,0,1423.01,1173.28,,,,
1648,PSCCH,OK,14,17,,,0,25580.4,23701.9,,10,9,1
1651,PSCCH,OK,14,17,,,0,13772.6,13467.5,,10,9,1
1654,PSCCH,OK,14,17,,,0,34411.2,33992.3,,10,9,1
1657,PSCCH,OK,14,17,,,0,3119.7,3027.23,,10,9,1
1659,PSCCH,OK,14,17,,,0,84189.1,82828.7,,10,9,1
1662,PSCCH,OK,14,17,,,0,765.84,666.461,,10,9,1
1666,PSCCH,OK,14,17,,,0,7982.07,7901.87,,10,9,1
1668,PSCCH,OK,14,17,,,0,892743,756669,,10,9,1
1671,PSCCH,OK,14,17,,,0,228109,223366,,10,9,1
1674,PSCCH,OK,14,17,,,0,15257.2,14953.9,,10,9,1
1677,PSCCH,OK,14,17,,,0,55048,52834.6,,10,9,1
1681,PSCCH,OK,14,17,,,0,12897.6,11332.9,,10,9,1
1683,PSCCH,OK,14,17,,,0,87681.5,87442.2,,10,9,1
1686,PSCCH,OK,14,17,,,0,54075.9,51597.3,,10,9,1
1689,PSCCH,OK,14,17,,,0,333303,322390,,10,9,1
1693,PSCCH,OK,14,17,,,0,622.777,618.065,,10,9,1
1695,PSCCH,OK,14,17,,,0,346759,344926,,10,9,1
1698,PSCCH,OK,14,17,,,0,64668.2,63880.8,,10,9,1
1702,PSCCH,OK,14,17,,,0,467451,449710,,10,9,1
1710,PSSCH,FAIL,3,1,4,2083,1,10.396,3.88996,decode_fail,,,
1712,PSSCH,FAIL,14,17,6,4069,1,14483.9,1.81204,decode_fail,,,
1754,PSSCH,FAIL,16,1,4,2083,1,4.04857,3.83926,decode_fail,,,
1757,PSCCH,OK,14,17,,,0,25580.4,23701.9,,11,2,1
1759,PSCCH,OK,14,17,,,0,13772.6,13467.5,,11,2,1
1761,PSCCH,OK,14,17,,,0,45075,44982.2,,11,2,1
1763,PSCCH,OK,14,17,,,0,34411.2,33992.3,,11,2,1
1765,PSCCH,OK,14,17,,,0,9151.75,9077.51,,11,2,1
1767,PSCCH,OK,14,17,,,0,84189.1,82828.7,,11,2,1
1769,PSCCH,OK,14,17,,,0,813.726,636.354,,11,2,1
1771,PSCCH,OK,14,17,,,0,6553.37,6495.4,,11,2,1
1773,PSCCH,OK,14,17,,,0,1037610.0,899536,,11,2,1
1775,PSCCH,OK,14,17,,,0,157745,156764,,11,2,1
1777,PSCCH,OK,14,17,,,0,16508.8,16483,,11,2,1
1779,PSCCH,OK,14,17,,,0,40775.9,37988.5,,11,2,1
1781,PSCCH,OK,14,17,,,0,15307.4,14646.2,,11,2,1
1783,PSCCH,OK,14,17,,,0,14016.2,12919.9,,11,2,1
1785,PSCCH,OK,14,17,,,0,105446,102414,,11,2,1
1787,PSCCH,OK,14,17,,,0,333303,322390,,11,2,1
1789,PSCCH,OK,14,17,,,0,269.254,259.866,,11,2,1
1791,PSCCH,OK,14,17,,,0,273552,267751,,11,2,1
1793,PSCCH,OK,14,17,,,0,64668.2,63880.8,,11,2,1
1795,PSCCH,OK,14,17,,,0,467451,449710,,11,2,1
1797,PSSCH,OK,14,17,7,4069,0,38796.3,32239,,,,
1823,PSSCH,OK,5,16,6,4,0,110238,106169,,,,
1846,PSSCH,OK,14,17,8,1060,0,138185,133367,,,,
1869,PSSCH,OK,14,9,9,6,0,1957700.0,1863090.0,,,,
1894,PSSCH,OK,21,12,4,4,0,484124,477019,,,,
1917,PSSCH,OK,20,2,4,4,0,39566.1,37296,,,,
1941,PSSCH,OK,14,17,10,8,0,417464,414047,,,,
2057,PSCCH,OK,14,17,,,0,2.51246,2.31693,,20,1,1
2059,PSCCH,FAIL,16,1,,,1,0.398932,0.369702,decoded_overlap,20,1,1
2061,PSCCH,OK,16,1,,,0.0015,1.27284,0.994817,,20,1,1
2063,PSCCH,FAIL,14,17,,,0.687838,0.800767,0.653354,decoded_overlap,20,1,1
2065,PSCCH,OK,14,17,,,0,11.5405,11.5049,,20,1,1
2067,PSCCH,FAIL,16,1,,,1,0.086633,0.0860066,decoded_overlap,20,1,1
2069,PSCCH,OK,16,1,,,0,5.81471,5.37069,,20,1,1
2071,PSCCH,FAIL,14,17,,,1,0.172231,0.165748,decoded_overlap,20,1,1
2073,PSCCH,OK,16,1,,,0,65.5377,61.0803,,20,1,1
2075,PSCCH,FAIL,14,17,,,1,0.0152919,0.0141078,decoded_overlap,20,1,1
2077,PSCCH,OK,14,17,,,0,2.15716,2.0175,,20,1,1
2079,PSCCH,FAIL,16,1,,,1,0.4644,0.433562,decoded_overlap,20,1,1
2081,PSCCH,OK,16,1,,,0.0015,1.14186,0.79267,,20,1,1
2083,PSCCH,FAIL,14,17,,,0.125375,0.906008,0.702004,decoded_overlap,20,1,1
2085,PSCCH,OK,16,1,,,0,10.3019,9.70227,,20,1,1
2087,PSCCH,FAIL,14,17,,,1,0.0971232,0.0907754,decoded_overlap,20,1,1
2089,PSCCH,OK,14,17,,,0,8.89194,8.75633,,20,1,1
2091,PSCCH,FAIL,16,1,,,1,0.112484,0.109284,decoded_overlap,20,1,1
2093,PSCCH,OK,14,17,,,0,3.27195,2.71224,,20,1,1
2095,PSCCH,FAIL,16,1,,,1,0.309585,0.258284,decoded_overlap,20,1,1
2097,PSCCH,OK,14,17,,,0,6.93687,6.92949,,20,1,1
2099,PSCCH,FAIL,16,1,,,1,0.144068,0.143713,decoded_overlap,20,1,1
2101,PSCCH,OK,14,17,,,0,2.04546,1.80089,,20,1,1
2103,PSCCH,FAIL,16,1,,,1,0.491009,0.454973,decoded_overlap,20,1,1
2105,PSCCH,OK,16,1,,,0,2.123,1.91479,,20,1,1
2107,PSCCH,FAIL,14,17,,,1,0.473403,0.418149,decoded_overlap,20,1,1
2109,PSCCH,OK,14,17,,,0,27.1271,26.1733,,20,1,1
2111,PSCCH,FAIL,16,1,,,1,0.0368344,0.0352922,decoded_overlap,20,1,1
2113,PSCCH,OK,14,17,,,0,61.8006,57.4061,,20,1,1
2115,PSCCH,FAIL,16,1,,,1,0.0162168,0.0149455,decoded_overlap,20,1,1
2117,PSCCH,OK,16,1,,,0,3.37024,3.35259,,20,1,1
2119,PSCCH,FAIL,14,17,,,1,0.296623,0.294798,decoded_overlap,20,1,1
2121,PSCCH,OK,14,17,,,0,1.5536,1.38551,,20,1,1
2123,PSCCH,FAIL,16,1,,,0.967105,0.646548,0.58602,decoded_overlap,20,1,1
2125,PSCCH,OK,16,1,,,0,4.71922,4.50559,,20,1,1
2127,PSCCH,FAIL,14,17,,,1,0.21208,0.202348,decoded_overlap,20,1,1
2129,PSCCH,OK,14,17,,,0,9.49256,8.45637,,20,1,1
2131,PSCCH,FAIL,16,1,,,1,0.105733,0.0982352,decoded_overlap,20,1,1
2133,PSSCH,OK,14,17,13,4069,0,61.6021,19.5713,,,,
2141,PSCCH,FAIL,2,1,,,1,0.516577,0.504995,decoded_overlap,20,2,0
2145,PSCCH,FAIL,2,1,,,1,0.144513,0.132528,decoded_overlap,20,2,0
2148,PSCCH,OK,2,1,,,0.0015,1.295,1.08361,,20,2,0
2153,PSCCH,FAIL,2,1,,,0.967105,0.669911,0.608254,decoded_overlap,20,2,0
2157,PSCCH,FAIL,2,1,,,1,0.0408928,0.0236752,decoded_overlap,20,2,0
2161,PSCCH,FAIL,2,1,,,1,0.433737,0.426815,decoded_overlap,20,2,0
2164,PSCCH,OK,2,1,,,0,2.78267,2.68946,,20,2,0
2168,PSCCH,OK,2,1,,,0,7.84931,2.72947,,20,2,0
2172,PSCCH,OK,2,1,,,0,3.3193,2.89461,,20,2,0
2176,PSCCH,OK,2,1,,,0,2.72227,2.48582,,20,2,0
2180,PSCCH,OK,2,1,,,0,3.4788,3.43213,,20,2,0
2185,PSCCH,FAIL,2,1,,,1,0.312349,0.261206,decoded_overlap,20,2,0
2189,PSCCH,FAIL,2,1,,,1,0.474187,0.469099,decoded_overlap,20,2,0
2192,PSCCH,OK,2,1,,,0,5.35553,4.25216,,20,2,0
2196,PSCCH,OK,2,1,,,0,2.60628,2.5362,,20,2,0
2200,PSCCH,OK,2,1,,,0,1.73485,1.66754,,20,2,0
2205,PSCCH,FAIL,2,1,,,1,0.521234,0.508912,decoded_overlap,20,2,0
2208,PSCCH,OK,2,1,,,0,5.83748,4.18594,,20,2,0
2212,PSSCH,FAIL,13,,,,,,,decode_fail,,,
2215,PSSCH,FAIL,3,21,5,2467,1,18.2574,13.0214,decode_fail,,,
2224,PSCCH,FAIL,16,5,,,1,0.291984,0.287793,decoded_overlap,20,2,1
2226,PSCCH,FAIL,19,1,,,1,0.143253,0.142547,decoded_overlap,20,2,1
2231,PSCCH,FAIL,19,1,,,0.967105,0.587565,0.509906,decoded_overlap,20,2,1
2233,PSCCH,FAIL,16,5,,,1,0.00226717,0.00210354,decoded_overlap,20,2,1
2237,PSCCH,OK,16,5,,,0,5.43537,5.24152,,20,2,1
2240,PSCCH,FAIL,19,1,,,1,0.0602438,0.0569345,decoded_overlap,20,2,1
2244,PSCCH,OK,16,5,,,0,4.13435,4.08738,,20,2,1
2246,PSCCH,FAIL,19,1,,,1,0.222327,0.215002,decoded_overlap,20,2,1
2252,PSCCH,FAIL,16,5,,,1,0.285171,0.252909,decoded_overlap,20,2,1
2254,PSCCH,FAIL,19,1,,,1,0.0159428,0.0080939,decoded_overlap,20,2,1
2259,PSCCH,FAIL,16,5,,,1,0.0831602,0.0801075,decoded_overlap,20,2,1
2261,PSCCH,FAIL,19,1,,,1,0.00949957,0.00946863,decoded_overlap,20,2,1
2266,PSCCH,FAIL,16,5,,,1,0.485051,0.463423,decoded_overlap,20,2,1
2268,PSCCH,FAIL,19,1,,,1,0.0297202,0.00671044,decoded_overlap,20,2,1
2272,PSCCH,OK,19,1,,,0,2.20466,1.75276,,20,2,1
2275,PSCCH,FAIL,16,5,,,1,0.0852674,0.0742187,decoded_overlap,20,2,1
2279,PSCCH,OK,19,1,,,0,2.25035,2.06623,,20,2,1
2282,PSCCH,FAIL,16,5,,,1,0.150071,0.146066,decoded_overlap,20,2,1
2287,PSCCH,FAIL,16,5,,,1,0.0966136,0.0937177,decoded_overlap,20,2,1
2289,PSCCH,FAIL,19,1,,,1,0.00992521,0.00988142,decoded_overlap,20,2,1
2294,PSCCH,FAIL,16,5,,,1,0.529758,0.420755,decoded_overlap,20,2,1
2296,PSCCH,FAIL,19,1,,,1,0.00890581,0.00325889,decoded_overlap,20,2,1
2301,PSCCH,FAIL,16,5,,,1,0.334691,0.273997,decoded_overlap,20,2,1
2303,PSCCH,FAIL,19,1,,,1,0.124299,0.0996962,decoded_overlap,20,2,1
2307,PSCCH,OK,19,1,,,0,2.73684,2.41814,,20,2,1
2310,PSCCH,FAIL,16,5,,,1,0.00450841,0.00307158,decoded_overlap,20,2,1
2315,PSCCH,FAIL,19,1,,,0.687838,0.851322,0.564895,decoded_overlap,20,2,1
2317,PSCCH,FAIL,16,5,,,1,0.0168727,0.016248,decoded_overlap,20,2,1
2321,PSCCH,OK,16,5,,,0.0015,1.37528,1.35276,,20,2,1
2324,PSCCH,FAIL,19,1,,,1,0.102787,0.102224,decoded_overlap,20,2,1
2328,PSCCH,OK,16,5,,,0,3.744,3.57346,,20,2,1
2330,PSCCH,FAIL,19,1,,,1,0.253498,0.240526,decoded_overlap,20,2,1
2335,PSSCH,FAIL,21,3,5,3155,1,1.97827,1.48705,decode_fail,,,
2337,PSSCH,FAIL,16,5,5,4006,1,4.14568,2.47643,decode_fail,,,
2345,PSCCH,OK,21,12,,,0,2.46869,2.38344,,20,3,0
2347,PSCCH,FAIL,20,1,,,1,0.405226,0.39084,decoded_overlap,20,3,0
2351,PSCCH,OK,20,1,,,0,2.86604,2.74987,,20,3,0
2353,PSCCH,FAIL,21,12,,,1,0.349025,0.343235,decoded_overlap,20,3,0
2357,PSCCH,OK,21,12,,,0,364.538,320.684,,20,3,0
2359,PSCCH,FAIL,20,1,,,1,0.00276146,0.00240064,decoded_overlap,20,3,0
2363,PSCCH,OK,20,1,,,0,13.6252,9.40278,,20,3,0
2365,PSCCH,FAIL,21,12,,,1,0.0773657,0.0531503,decoded_overlap,20,3,0
2369,PSCCH,OK,21,12,,,0,5.82142,5.39839,,20,3,0
2371,PSCCH,FAIL,20,1,,,1,0.172188,0.158624,decoded_overlap,20,3,0
2375,PSCCH,OK,21,12,,,0,5.94984,5.69485,,20,3,0
2377,PSCCH,FAIL,20,1,,,1,0.168182,0.161563,decoded_overlap,20,3,0
2381,PSCCH,OK,20,1,,,0,1.89114,1.68818,,20,3,0
2383,PSCCH,FAIL,21,12,,,1,0.531509,0.47196,decoded_overlap,20,3,0
2387,PSCCH,OK,21,12,,,0,32.9481,32.0982,,20,3,0
2389,PSCCH,FAIL,20,1,,,1,0.0303562,0.0296287,decoded_overlap,20,3,0
2393,PSCCH,OK,21,12,,,0,86.8933,16.4064,,20,3,0
2395,PSCCH,FAIL,20,1,,,1,0.0229637,0.00531967,decoded_overlap,20,3,0
2399,PSCCH,OK,20,1,,,0,10.7734,9.15541,,20,3,0
2401,PSCCH,FAIL,21,12,,,1,0.0937936,0.0788427,decoded_overlap,20,3,0
2405,PSCCH,OK,21,12,,,0,55.1893,52.4421,,20,3,0
2407,PSCCH,FAIL,20,1,,,1,0.0181388,0.017083,decoded_overlap,20,3,0
2411,PSCCH,OK,20,1,,,0,2.80098,2.48869,,20,3,0
2413,PSCCH,FAIL,21,12,,,1,0.359106,0.316335,decoded_overlap,20,3,0
2417,PSCCH,OK,21,12,,,0,1.9163,1.7909,,20,3,0
2419,PSCCH,FAIL,20,1,,,1,0.522598,0.491282,decoded_overlap,20,3,0
2423,PSCCH,OK,20,1,,,0,4.46724,4.15283,,20,3,0
2425,PSCCH,FAIL,21,12,,,1,0.224511,0.203726,decoded_overlap,20,3,0
2429,PSCCH,OK,21,12,,,0.0015,1.3396,1.10081,,20,3,0
2431,PSCCH,FAIL,20,1,,,0.687838,0.755858,0.640958,decoded_overlap,20,3,0
2435,PSCCH,OK,20,1,,,0,3.39636,3.26265,,20,3,0
2437,PSCCH,FAIL,21,12,,,1,0.294645,0.279047,decoded_overlap,20,3,0
2441,PSCCH,OK,20,1,,,0,15.9879,13.1856,,20,3,0
2443,PSCCH,FAIL,21,12,,,1,0.0634451,0.0522077,decoded_overlap,20,3,0
2447,PSSCH,FAIL,21,12,6,4069,1,26.974,2.24732,decode_fail,,,
2449,PSSCH,FAIL,5,16,7,3446,1,1.76505,1.03718,decode_fail,,,
2453,PSCCH,OK,3,1,,,0,2.15039,1.99337,,20,3,1
2455,PSCCH,FAIL,14,17,,,1,0.183555,0.181242,decoded_overlap,20,3,1
2458,PSCCH,FAIL,5,1,,,1,0.0577145,0.0565699,decoded_overlap,20,3,1
2460,PSCCH,OK,5,1,,,0.687838,0.712811,0.662662,,20,3,1
2462,PSCCH,FAIL,3,1,,,0.967105,0.657772,0.629471,decoded_overlap,20,3,1
2465,PSCCH,FAIL,14,17,,,1,0.0960789,0.0863493,decoded_overlap,20,3,1
2467,PSCCH,OK,3,1,,,0,1.42492,1.4194,,20,3,1
2469,PSCCH,FAIL,5,1,,,1,0.206193,0.184067,decoded_overlap,20,3,1
2472,PSCCH,FAIL,14,17,,,1,0.0912112,0.0702245,decoded_overlap,20,3,1
2475,PSCCH,FAIL,14,17,,,1,0.471337,0.468836,decoded_overlap,20,3,1
2477,PSCCH,FAIL,5,1,,,1,0.0284117,0.0275427,decoded_overlap,20,3,1
2479,PSCCH,FAIL,3,1,,,1,0.0148535,0.0113763,decoded_overlap,20,3,1
2482,PSCCH,FAIL,14,17,,,1,0.426907,0.374527,decoded_overlap,20,3,1
2484,PSCCH,FAIL,5,1,,,1,0.0610787,0.0480945,decoded_overlap,20,3,1
2486,PSCCH,FAIL,3,1,,,1,0.0547948,0.0537555,decoded_overlap,20,3,1
2488,PSCCH,FAIL,3,1,,,0.967105,0.686935,0.640133,error_model,20,3,1
2490,PSCCH,FAIL,5,1,,,0.967105,0.640782,0.580744,error_model,20,3,1
2493,PSCCH,FAIL,14,17,,,1,0.0797836,0.0755518,error_model,20,3,1
2496,PSCCH,FAIL,14,17,,,1,0.220715,0.216371,decoded_overlap,20,3,1
2498,PSCCH,FAIL,3,1,,,1,0.03235,0.0319369,decoded_overlap,20,3,1
2500,PSCCH,FAIL,5,1,,,1,0.00330311,0.0031157,decoded_overlap,20,3,1
2502,PSCCH,OK,14,17,,,0,5.71257,5.5303,,20,3,1
2505,PSCCH,FAIL,3,1,,,1,0.0660604,0.0628818,decoded_overlap,20,3,1
2507,PSCCH,FAIL,5,1,,,1,0.0157884,0.0116941,decoded_overlap,20,3,1
2509,PSCCH,OK,5,1,,,0.125375,0.900552,0.875302,,20,3,1
2512,PSCCH,FAIL,3,1,,,1,0.146495,0.122495,decoded_overlap,20,3,1
2514,PSCCH,FAIL,14,17,,,1,0.0988292,0.0626954,decoded_overlap,20,3,1
2517,PSCCH,FAIL,14,17,,,1,0.427661,0.345531,decoded_overlap,20,3,1
2519,PSCCH,FAIL,3,1,,,1,0.148457,0.116302,decoded_overlap,20,3,1
2521,PSCCH,FAIL,5,1,,,1,0.0639654,0.0585679,decoded_overlap,20,3,1
2523,PSCCH,OK,3,1,,,0,2.5858,2.32827,,20,3,1
2525,PSCCH,FAIL,14,17,,,1,0.170578,0.149037,decoded_overlap,20,3,1
2528,PSCCH,FAIL,5,1,,,1,0.0318864,0.0318094,decoded_overlap,20,3,1
2530,PSCCH,FAIL,14,17,,,0.687838,0.749208,0.686307,error_model,20,3,1
2533,PSCCH,FAIL,5,1,,,1,0.14452,0.141073,error_model,20,3,1
2535,PSCCH,FAIL,3,1,,,1,0.111239,0.0997475,error_model,20,3,1
2537,PSCCH,OK,5,1,,,0,28.2153,25.1612,,20,3,1
2539,PSCCH,FAIL,14,17,,,1,0.0327191,0.0307768,decoded_overlap,20,3,1
2542,PSCCH,FAIL,3,1,,,1,0.00062052,0.00061024,decoded_overlap,20,3,1
2544,PSCCH,FAIL,5,1,,,0.967105,0.662249,0.645583,error_model,20,3,1
2547,PSCCH,FAIL,3,1,,,1,0.236783,0.232735,error_model,20,3,1
2549,PSCCH,FAIL,14,17,,,1,0.0755161,0.0735333,error_model,20,3,1
2552,PSCCH,FAIL,5,1,,,1,0.422791,0.409883,decoded_overlap,20,3,1
2554,PSCCH,FAIL,3,1,,,1,0.372559,0.361448,decoded_overlap,20,3,1
2556,PSCCH,FAIL,14,17,,,1,0.00638946,0.00256944,decoded_overlap,20,3,1
2558,PSCCH,OK,5,1,,,0,1.66097,1.26391,,20,3,1
2561,PSCCH,FAIL,14,17,,,1,0.127384,0.111196,decoded_overlap,20,3,1
2563,PSCCH,FAIL,3,1,,,1,0.0185306,0.0162553,decoded_overlap,20,3,1
2565,PSCCH,OK,3,1,,,0.125375,1.10309,1.08359,,20,3,1
2567,PSCCH,FAIL,14,17,,,0.967105,0.557391,0.533046,decoded_overlap,20,3,1
2570,PSCCH,FAIL,5,1,,,1,0.00110427,0.00104631,decoded_overlap,20,3,1
2572,PSSCH,FAIL,3,1,6,4069,1,1.05479,0.446897,decode_fail,,,
2618,PSSCH,OK,13,,,,,,,,,,
2668,PSSCH,FAIL,12,1,1,2083,1,480.951,5.30889,decode_fail,,,
2670,PSSCH,FAIL,19,16,7,2275,1,6915.32,6.80714,decode_fail,,,
2676,PSCCH,OK,3,1,,,0,2.88559,2.87524,,20,5,0
2678,PSCCH,FAIL,4,1,,,1,0.122059,0.115529,decoded_overlap,20,5,0
2680,PSCCH,FAIL,20,2,,,1,0.0919661,0.0862968,decoded_overlap,20,5,0
2682,PSCCH,FAIL,16,1,,,1,0.0687988,0.0684631,decoded_overlap,20,5,0
2684,PSCCH,FAIL,20,2,,,0.125375,0.904549,0.823371,error_model,20,5,0
2686,PSCCH,FAIL,4,1,,,1,0.312642,0.297572,error_model,20,5,0
2688,PSCCH,FAIL,3,1,,,1,0.302277,0.296791,error_model,20,5,0
2690,PSCCH,FAIL,16,1,,,1,0.0585043,0.0405404,error_model,20,5,0
2692,PSCCH,OK,16,1,,,0,6.19155,4.85598,,20,5,0
2694,PSCCH,FAIL,20,2,,,1,0.139173,0.0937237,decoded_overlap,20,5,0
2696,PSCCH,FAIL,4,1,,,1,0.0206639,0.0195611,decoded_overlap,20,5,0
2698,PSCCH,FAIL,3,1,,,1,0.000523133,0.000509463,decoded_overlap,20,5,0
2700,PSCCH,OK,3,1,,,0.0015,1.15038,0.946045,,20,5,0
2702,PSCCH,FAIL,4,1,,,1,0.378914,0.316746,decoded_overlap,20,5,0
2704,PSCCH,FAIL,16,1,,,1,0.187177,0.160879,decoded_overlap,20,5,0
2706,PSCCH,FAIL,20,2,,,1,0.0368167,0.0343619,decoded_overlap,20,5,0
2708,PSCCH,OK,4,1,,,0,1.74547,1.72938,,20,5,0
2710,PSCCH,FAIL,20,2,,,1,0.549368,0.544475,decoded_overlap,20,5,0
2712,PSCCH,FAIL,16,1,,,1,0.00829596,0.00818997,decoded_overlap,20,5,0
2714,PSCCH,FAIL,3,1,,,1,0.00142427,0.00133624,decoded_overlap,20,5,0
2716,PSCCH,OK,4,1,,,0,4.21047,3.88331,,20,5,0
2718,PSCCH,FAIL,20,2,,,1,0.0991508,0.082157,decoded_overlap,20,5,0
2720,PSCCH,FAIL,3,1,,,1,0.088691,0.0855576,decoded_overlap,20,5,0
2722,PSCCH,FAIL,16,1,,,1,0.0210736,0.0196394,decoded_overlap,20,5,0
2724,PSCCH,OK,3,1,,,0.0015,1.29707,1.14279,,20,5,0
2726,PSCCH,FAIL,16,1,,,0.967105,0.582226,0.495553,decoded_overlap,20,5,0
2728,PSCCH,FAIL,20,2,,,1,0.0364186,0.0337451,decoded_overlap,20,5,0
2730,PSCCH,FAIL,4,1,,,1,0.0351363,0.0324066,decoded_overlap,20,5,0
2732,PSCCH,FAIL,4,1,,,0.967105,0.562509,0.5548,error_model,20,5,0
2734,PSCCH,FAIL,3,1,,,1,0.35394,0.336122,error_model,20,5,0
2736,PSCCH,FAIL,16,1,,,1,0.310681,0.30187,error_model,20,5,0
2738,PSCCH,FAIL,20,2,,,1,0.164949,0.164346,error_model,20,5,0
2740,PSCCH,OK,20,2,,,0,2.27439,2.23595,,20,5,0
2742,PSCCH,FAIL,3,1,,,1,0.315964,0.310534,decoded_overlap,20,5,0
2744,PSCCH,FAIL,4,1,,,1,0.0417572,0.0405689,decoded_overlap,20,5,0
2746,PSCCH,FAIL,16,1,,,1,0.0258792,0.0258347,decoded_overlap,20,5,0
2748,PSCCH,OK,4,1,,,0,1.57098,1.28436,,20,5,0
2750,PSCCH,FAIL,3,1,,,1,0.253909,0.139548,decoded_overlap,20,5,0
2752,PSCCH,FAIL,16,1,,,1,0.235062,0.214774,decoded_overlap,20,5,0
2754,PSCCH,FAIL,20,2,,,1,0.00218855,0.00216794,decoded_overlap,20,5,0
2756,PSCCH,OK,4,1,,,0,2.2856,2.05508,,20,5,0
2758,PSCCH,FAIL,20,2,,,1,0.316119,0.276263,decoded_overlap,20,5,0
2760,PSCCH,FAIL,16,1,,,1,0.0386127,0.0349069,decoded_overlap,20,5,0
2762,PSCCH,FAIL,3,1,,,1,0.0287522,0.0271305,decoded_overlap,20,5,0
2764,PSCCH,OK,16,1,,,0.687838,0.819349,0.67036,,20,5,0
2766,PSCCH,FAIL,3,1,,,1,0.323572,0.255714,decoded_overlap,20,5,0
2768,PSCCH,FAIL,20,2,,,1,0.255011,0.224551,decoded_overlap,20,5,0
2770,PSCCH,FAIL,4,1,,,1,0.11705,0.0914048,decoded_overlap,20,5,0
2772,PSCCH,FAIL,4,1,,,0.125375,1.00554,0.917536,error_model,20,5,0
2774,PSCCH,FAIL,3,1,,,0.687838,0.746889,0.640118,error_model,20,5,0
2776,PSCCH,FAIL,20,2,,,1,0.0779697,0.061777,error_model,20,5,0
2778,PSCCH,FAIL,16,1,,,1,9.50703e-05,5.92786e-05,error_model,20,5,0
2780,PSCCH,OK,3,1,,,0.125375,1.1087,1.1033,,20,5,0
2782,PSCCH,FAIL,20,2,,,1,0.471865,0.461888,decoded_overlap,20,5,0
2784,PSCCH,FAIL,4,1,,,1,0.166922,0.163629,decoded_overlap,20,5,0
2786,PSCCH,FAIL,16,1,,,1,0.0107199,0.00989862,decoded_overlap,20,5,0
2788,PSCCH,FAIL,20,2,,,0.687838,0.806389,0.80364,error_model,20,5,0
2790,PSCCH,FAIL,16,1,,,1,0.355585,0.348416,error_model,20,5,0
2792,PSCCH,FAIL,4,1,,,1,0.243803,0.232501,error_model,20,5,0
2794,PSCCH,FAIL,3,1,,,1,0.105334,0.100585,error_model,20,5,0
2796,PSCCH,OK,16,1,,,0.125375,1.08638,0.999815,,20,5,0
2798,PSCCH,FAIL,3,1,,,0.967105,0.587702,0.550973,decoded_overlap,20,5,0
2800,PSCCH,FAIL,20,2,,,1,0.101582,0.0971303,decoded_overlap,20,5,0
2802,PSCCH,FAIL,4,1,,,1,0.0177296,0.0166158,decoded_overlap,20,5,0
2804,PSCCH,OK,3,1,,,0,14.4503,14.2234,,20,5,0
2806,PSCCH,FAIL,16,1,,,1,0.0471027,0.0460956,decoded_overlap,20,5,0
2808,PSCCH,FAIL,4,1,,,1,0.0183482,0.0173435,decoded_overlap,20,5,0
2810,PSCCH,FAIL,20,2,,,1,0.00173948,0.00169954,decoded_overlap,20,5,0
2812,PSSCH,FAIL,3,1,8,4069,1,3.57036,2.86462,decode_fail,,,
